Team ID,Team,Region,Country,Track,Size,Status,Year,Wiki,Section,Medal,Award,Parts,Title,Abstract
938,TJHSST_Clone-ials_VA,North America,United States,,1,Accepted,2012,http://2012.igem.org/Team:TJHSST_Clone-ials_VA,High School,,,,"-- Not provided yet --
","-- No abstract provided yet --
"
1696,TJU,Asia,China,Energy,23,Accepted,2015,http://2015.igem.org/Team:TJU,Collegiate,gold medal,Best Energy Project,BBa_K1696001;BBa_K1696002;BBa_K1696003;BBa_K1696004;BBa_K1696005;BBa_K1696006;BBa_K1696007;BBa_K1696008;BBa_K1696009;BBa_K1696010;BBa_K1696011;BBa_K1696012;BBa_K1696013;BBa_K1696014;BBa_K1696015;BBa_K1696016;BBa_K1696017;BBa_K1696018;BBa_K1696019;BBa_K1696020,"Power Consortia
","MFCs are capable of converting the chemical energy stored in the chemical compounds in organic biomass to electrical energy with the aid of microorganisms. However, traditional single-strain MFC faces many practical barriers such as low current density, high cost and unstable electricity output, which seriously impede the future applications.

To solve these problems, extending engineering capabilities from single-cell behaviors to multi-cellular microbial consortia brings us new inspiration. So we establish a co-cultured MFC system with an elaborate labor division. 

Based on our complicated co-cultured system, a rational designed relationship of material, information and energy is being explored. We regulate lactate metabolism, the key point of material flux, through lactate sensing system, orthogonal targeted protease degradation, etc. Additionally, we also make riboflavin as the entry point to regulate energy and information relationship. Through reconstruction of the co-cultured MFC, a more efficient and robust system is built up.

"
1921,TJUSLS_China,Asia,China,Environment,22,Accepted,2016,http://2016.igem.org/Team:TJUSLS_China,Collegiate,gold medal,Best Environment Project- Overgrad;Nominated for Best Environment Project- Overgrad;Nominated for Best Model- Overgrad;Nominated for Best New Basic Part- Overgrad;Nominated for Best New Composite Part- Overgrad;Nominated for Best Part Collection- Overgrad,BBa_K1921000;BBa_K1921001;BBa_K1921002;BBa_K1921003;BBa_K1921004;BBa_K1921005;BBa_K1921006;BBa_K1921007;BBa_K1921008;BBa_K1921009;BBa_K1921010;BBa_K1921011;BBa_K1921012;BBa_K1921013;BBa_K1921014;BBa_K1921015;BBa_K1921016;BBa_K1921017;BBa_K1921018;BBa_K1921019;BBa_K1921020;BBa_K1921021;BBa_K1921022;BBa_K1921023;BBa_K1921024;BBa_K1921025;BBa_K1921026;BBa_K1921027;BBa_K1921028;BBa_K1921029;BBa_K1921030;BBa_K1921031;BBa_K1921032;BBa_K1921033,"PETase
","TJUSLS China's subject of the competition for this year is the surface display to modify PET hydrolase(PETase). PET hydrolase was found from a kind of microorganism living on PET as the main carbon source. It can degrade macromolecular polymers into monomers. Surface display can reveal the protein whose gene code is coalescing the gene code of target protein or polypeptide with the counterpart of ankyrin on the surface of the host cell wall to harvest the whole cell catalyst. The protagonists of our project, which are PETase and the surface display technology, will act in two aspects. Firstly, create the mutant of PETase in order to improve the degradation efficiency and thermal stability.  Secondly, useing surface display on the surface of the prokaryotic (Escherichia coli) and eukaryotic (Pichia yeast) for whole cell enzyme catalysis reaction.
"
1887,TMMU_China,Asia,China,Foundational Advance,29,Accepted,2016,http://2016.igem.org/Team:TMMU_China,Collegiate,gold medal,,BBa_K1887000;BBa_K1887001;BBa_K1887002;BBa_K1887003,"Establishment and application of a novel blue-white markerless integration selection system for Lactococcus lactis
","Probiotics are widely applied in food industry, agriculture and biotechnology. Lactococcus lactis is a food grade probiotic and generally regarded as safe. It is widely used in synthetic biology. Genes introduced by plasmids usually accompanied by antibiotic resistance genes and are unstable when selection pressure is absent. Genes can also be integrated into the genome but this process is extrmely time-consuming. The blue-white screening system is widely used in molecular cloning. We apply this system to select marker free gene integrated strains. DNA of interest replaced the chromosome integrated lacZ gene, which yield white colonies in the presence of X-gal. To demonstrate the utility of this system, we will integrate some ORFs and devices in different length, including salmon calcitonin for the treatment of osteoporosis, Lux operon from Vibrio harveyi for L. lactis in vivo detection , and Vi antigen of Salmonella typhi to make typhoid vaccine.
"
749,TMU-Tokyo,Asia,Japan,Environment,25,Accepted,2012,http://2012.igem.org/Team:TMU-Tokyo,Collegiate,bronze medal,,BBa_K749004;BBa_K749005;BBa_K749006;BBa_K749007;BBa_K749008;BBa_K749024,"Chef Ant E.coli 
","Formaldehyde is a common harmful chemical, and it has a bad effect in relatively low concentration. (For example, in agricultural chemicals, in disinfectant at hospitals and in paint of building materials) Also, since formaldehyde is mass-produced in factories, it is highly possible to exceed over the permissible amount in the environment. This year, in Japan, the detection of formaldehyde in Tone river became an issue. (1) We planned to create E.coli with an ability to　detect and detoxify formaldehyde named Chef Ant E.coli. About detection, we try to visualize formaldehyde by ligating regulated promoter, frmR and GFP. Moreover we plan to overexpress two enzymes in Chef Ant E.coli. First, formaldehyde dehydrogenase decomposes formaldehyde to formic acid. The gene of formaldehyde dehydrogenase is from Pseudomonas Putida. Second, formic acid dehydrogenase converts formic acid to CO2 and H2O. The gene of formic acid dehydrogenase is from Methylbacterium extorquens.
"
1015,TMU-Tokyo,Asia,Japan,New Application,12,Accepted,2013,http://2013.igem.org/Team:TMU-Tokyo,Collegiate,silver medal,,BBa_K1015000;BBa_K1015001;BBa_K1015002;BBa_K1015003;BBa_K1015004;BBa_K1015005;BBa_K1015006;BBa_K1015007;BBa_K1015008;BBa_K1015009;BBa_K1015010;BBa_K1015011;BBa_K1015012;BBa_K1015018,"Genomic ""Pythagorean Devices""
","In this year, TMU-Tokyo created Genomic ""Pythagorean Devices"".
Pythagorean Device appears  Japanese famous educational TV program ""Pythagorean Switch"" 
Pythagorean Devices are known in the US as ""Rube Goldberg machines"".　
Pythagorean Devices are  deliberately over-engineered or overdone machines that performs a very simple task in a very complex fashion, usually including a chain reaction.

We constructed  a Pythagorean device in Escherichia coli genome, using lambda phage recombination system ""RED"". 




"
179,Todai-Tokyo,Asia,Japan,Health/Medicine,20,Accepted,2009,http://2009.igem.org/Team:Todai-Tokyo,Collegiate,bronze medal,,BBa_K179000;BBa_K179001;BBa_K179003;BBa_K179004,"Prevention of Lifestyle Diseases Using Synthetic Organisms
","Lifestyle diseases, diseases caused by unhealthy living habits, comprise one of the major problems in modern society, especially as they may lead to fatal heart problems or even cancer. However, preventing or curing these diseases is presently of extreme difficulty. Our team, Todai-Tokyo, has been tackling treatment of lifestyle diseases such as hypercholesterolemia, diabetes, circadian rhythm dysfunction, and bad smoking habits by using synthetic living systems, utilizing their ability to incorporate complex logic functions and dispensability of external control once in operation. To do this, we aim to create the following: ?cells that ingest cholesterol to decrease blood cholesterol levels, healthy low calorie breads, a system in which periodic gene expression is controlled, and bacteria that encourage smokers to quit smoking, respectively. By applying similar synthetic biology ?methodologies to these, prevention of numerous lifestyle-related diseases may become reality, serving as a first step towards their eradication.
"
317,Tokyo-NoKoGen,Asia,Japan,New Application,25,Accepted,2010,http://2010.igem.org/Team:Tokyo-NoKoGen,Collegiate,gold medal,,BBa_K317037;BBa_K317000;BBa_K317001;BBa_K317002;BBa_K317003;BBa_K317007;BBa_K317022;BBa_K317025;Constitutive promoter(BBa_J23107)-RBS-Antigen 43-Double terminator;BBa_K317027;OmpR positive promoter(BBa_R0082)-RBS-Antigen 43-Double terminator;BBa_K317029;BBa_K317030;BBa_K317031;BBa_K317038;BBa_K317041;BBa_K317042;BBa_K317998;BBa_K317999,"An EcoTanker for the easy collection and delivery of target compounds
","We propose an entirely new Escherichia coli micro machine that behaves like a tanker, the EcoTanker. The EcoTanker takes up a target compound from the environment and delivers it to a desired location for easy harvesting. The target compound is taken up and stored inside the cell in an EcoTank, a bacterial microcompartment (pduABJKNU). Blue light then directs the delivery of the 'cargo' to a desired destination by phototaxis, using the N. pharaonis blue light responsive domain (NpSRII-NpHtrII-Tar) linked to an E. coli two component system. The EcoTankers are then signaled by green light to self-aggregate and autolyse in response to quorum sensing. We can then easily collect the EcoTanks filled with the target compound, which could be an environmentally toxic substance or an industrially desirable chemical. We expect that EcoTanker to be a powerful machine in various bioremediation and industrial applications.
"
225,Tokyo-Nokogen,Asia,Japan,Manufacturing,15,Accepted,2009,http://2009.igem.org/Team:Tokyo-Nokogen,Collegiate,bronze medal,,,"Escape tedious work with Escherichia coli Auto Protein Synthesizer (ESCAPES).
","Tokyo-NokoGen has developed the Escherichia coli Auto Protein Synthesizer (ESCAPES), an E. coli machine that greatly simplifies the production of your favorite protein. We created a green light-activated actuator to respond to external light signals, as well as a riboregulator-based signal counter to count the number of flashes. In ESCAPES, the first green light flash induces the E. coli to self-aggregate, while the second flash causes them to auto-lyse, thus greatly simplifying the protein preparation process. The light-activated actuator was constructed by fusing the light responsive domain of the Synechocystis photoreceptor CcaS with the EnvZ histidine kinase domain. Self-aggregation is achieved by the induction of the Antigen43 gene, which we isolated from E. coli, while autolysis took advantage of the available BioBrick parts endolysin and holin. ESCAPES helps you “escape” from tedious protein preparation steps, such as centrifugation and cell disruption. 
"
519,Tokyo-NoKoGen,Asia,Japan,Environment,15,Accepted,2011,http://2011.igem.org/Team:Tokyo-NoKoGen,Collegiate,gold medal,Advance to Championship;Best Poster- Asia,BBa_K519010;BBa_K519012;BBa_K519023;BBa_K519030;BBa_K519000;BBa_K519001;BBa_K519002;BBa_K519003;BBa_K519011;BBa_K519013;BBa_K519014;BBa_K519015;BBa_K519016;BBa_K519017;BBa_K519018;BBa_K519020;BBa_K519021;BBa_K519022,"EcoLion - an E. coli collecting heavy metal ions in BMC
","""We developed the EcoLion, which collects heavy metals from the environment, aimed at cleaning up heavy-metal pollution as well as for the mining of valuable metals for industrial applications. A bacterial micro-compartment (BMC) was engineered into our E. coli micromachine to act as a tank to accumulate heavy metals. Heavy metal ions, such as Zn2+, Cd2+, and As2+, that are taken up by the cell will be trapped inside the tank by a metallothionein fused to a BMC-localizing tag. Using BMC in such a way will be very advantageous as it may achieve the accumulation of high concentrations of heavy metals in one place. The EcoLion that has stored heavy metals will be conveniently collected by light using phototaxis or self-aggregation. This EcoLion may ultimately be applied for collecting a number of different toxic or valuable molecules by using specific target-binding peptides or proteins.""
"
769,Tokyo-NoKoGen,Asia,Japan,New Application,26,Accepted,2012,http://2012.igem.org/Team:Tokyo-NoKoGen,Collegiate,silver medal,,BBa_K769020;BBa_K769001;BBa_K769010;BBa_K769022;BBa_K769000;BBa_K769002;BBa_K769003;BBa_K769004;BBa_K769011;BBa_K769012;BBa_K769013;BBa_K769014;BBa_K769015;BBa_K769016;BBa_K769017;BBa_K769018;BBa_K769019;BBa_K769021;BBa_K769100;BBa_K769101;BBa_K769102;BBa_K769103;BBa_K769200;BBa_K769201;BBa_K769203;BBa_K769205,"Coli express for long distance communication
","We created an E. coli for long distance communication. This “Communicheria coli” was inspired by the Pony Express, a rapid mail delivery service in the American Wild West, where mail was relayed by horseback riders. Communicheria coli sends a message, in the form of light, to distant cells, which then relay the message to other distant cells.
Communicheria coli has light sensors constructed using the light receptor domain of bacterial sensory rhodopsin or the cyanobacterial green light sensor CcaS. In response to light signals, cells will induce their own lux operon to send the message to other distant cells, for example in a separate flask, which will in turn relay the message to other distant cells.
To improve the effectiveness of our new signal delivery system, we set out to enhance the light intensity, change the light color, and shorten the response time.


"
1053,Tokyo-NoKoGen,Asia,Japan,New Application,20,Accepted,2013,http://2013.igem.org/Team:Tokyo-NoKoGen,Collegiate,gold medal,,BBa_K1053000;BBa_K1053004;BBa_K1053005;BBa_K1053103;BBa_K1053301;BBa_K1053003;BBa_K1053006;BBa_K1053007;BBa_K1053008;BBa_K1053009;BBa_K1053010;BBa_K1053011;BBa_K1053012;BBa_K1053013;BBa_K1053014;BBa_K1053015;BBa_K1053016;BBa_K1053100;BBa_K1053101;BBa_K1053102;BBa_K1053104;BBa_K1053105;BBa_K1053106;BBa_K1053110;BBa_K1053120;BBa_K1053121;BBa_K1053122;BBa_K1053123;BBa_K1053124;BBa_K1053130;BBa_K1053131;BBa_K1053200;BBa_K1053201;BBa_K1053202;BBa_K1053203;BBa_K1053204;BBa_K1053205;BBa_K1053206;BBa_K1053207;BBa_K1053208;BBa_K1053209;BBa_K1053210;BBa_K1053211;BBa_K1053212;BBa_K1053300;BBa_K1053302;BBa_K1053303;BBa_K1053304,"Twinkle.coli -Fast cycle! Fast response!-
"," We created Twinkle.coli, which “blinks” fast　like a firefly. An oscillator is a system that responds in periodic changes. This response is usually regulated by positive or negative feedbacks by using inducer or repressor proteins. However, the use of proteins might delay the response because transcription and translation must happen before the next output.
 To design an artificial fast responding oscillating circuit, we designed an　RNA-based oscillator. We used RNA-responsive self-cleavage ribozymes whose cleavage is regulated by an RNA molecule. The ribozyme cleavage cuts-off an “RNA scaffold” that harbors RNA aptamers. This aptamer binds to its specific target proteins, which are directly fused to reporter protein. This binding recruits the already translated split reporter protein complementation resulting in the output (twinkles).　Our system enabled fast response and short oscillation cycle.

"
1339,Tokyo-NoKoGen,Asia,Japan,Environment,15,Accepted,2014,http://2014.igem.org/Team:Tokyo-NoKoGen,Collegiate,gold medal,,BBa_K1339000;BBa_K1339001;BBa_K1339004;BBa_K1339010;BBa_K1339011;BBa_K1339013;BBa_K1339018;BBa_K1339024;BBa_K1339002;BBa_K1339003;BBa_K1339005;BBa_K1339014;BBa_K1339017;BBa_K1339020;BBa_K1339025,"Exterminator coli: an engineered E. coli to safely eradicate roaches
","Many pesticides use neurotoxins that show toxicity not only to insects but also towards other species, including mammals.　We therefore set out to construct an E. coli that can safely eradicate cockroaches but not affect mammals.
Cockroaches and many other insects store their energy in the form of trehalose and use the enzyme trehalase to convert it to glucose when needed. Our engineered E. coli will overexpress the enzymes OtsA and OtsB to produce trehalose, and glucose-3-dehydrogenase to convert trehalose to 3,3’-diketotrehalose, an inhibitor of trehalase that is not toxic for mammals. Our engineered Exterminator coli will help eradicate roaches from homes without harming humans or pets.

"
1765,Tokyo-NoKoGen,Asia,Japan,Environment,17,Accepted,2015,http://2015.igem.org/Team:Tokyo-NoKoGen,Collegiate,bronze medal,,BBa_K1765002;BBa_K1765003;BBa_K1765004;BBa_K1765005,"ExTermite coli: A new system to exterminate termites using engineered E. coli and pseudo egg
","""ExTermite coli” is a novel system to exterminate termites, which combines an engineered Escherichia coli and a unique pseudo-egg delivery system. The E. coli was engineered to overexpress glucose-3-dehydrogenase (G3DH), which converts trehalose into the trehalase inhibitor 3,3’-diketo-trehalose (3,3’dkt). Because trehalose is a major termite blood sugar and trehalase is essential for trehalose metabolism, G3DH essentially converts trehalose into an insecticide. The pseudo-egg delivery system takes advantage of a habit termites have of carrying their eggs to their nests and licking them. Termites recognize their eggs by sensing β-glucosidase and lysozyme, which act as egg-recognition pheromones. The pseudo eggs, containing both termite egg-recognition molecules and engineered E. coli, will be delivered to their nests and then licked by the termites present, thus allowing the  G3DH produced by the E. coli to convert trehalose into insecticide inside the termite bodies. Consequently ExTermite coli can effectively exterminate termites in their nest.
"
458,Tokyo_Alliance,Asia,,,12,Accepted,2006,http://2006.igem.org/Team:Tokyo_Alliance,Collegiate,blocked medal,,BBa_J54000;BBa_J54001;BBa_J540013;BBa_J54002;BBa_J54003;BBa_J54006;BBa_J54007;BBa_J54008;BBa_J54009;BBa_J54011;BBa_J54012;BBa_J54013;BBa_J54014;BBa_J54015;BBa_J54016;BBa_J54017;BBa_J54018;BBa_J54021;BBa_J54022;BBa_J54023;BBa_J54024;BBa_J54025;BBa_J54031;BBa_J54032;BBa_J54033;BBa_J54034;BBa_J54100;BBa_J54101;BBa_J54102;BBa_J54110;BBa_J54120;BBa_J54122;BBa_J54130;BBa_J54141;BBa_J54151;BBa_J54152;BBa_J54200;BBa_J54201;BBa_J54210;BBa_J54211;BBa_J54213;BBa_J54220;BBa_J54221;BBa_J54223;BBa_J54230;BBa_J54241;BBa_J54250;BBa_J54256,"-- Not provided yet --
","-- No abstract provided yet --
"
336,Tokyo_Metropolitan,Asia,Japan,Manufacturing,35,Accepted,2010,http://2010.igem.org/Team:Tokyo_Metropolitan,Collegiate,bronze medal,,BBa_K336100;BBa_K336006;BBa_K336007;BBa_K336008;BBa_K336011;BBa_K336012;BBa_K336013;BBa_K336014;BBa_K336015;BBa_K336018;BBa_K336020;BBa_K336021;BBa_K336040;BBa_K336041;BBa_K336044;BBa_K336045;BBa_K336046;BBa_K336047;BBa_K336050;BBa_K336051;BBa_K336052;BBa_K336053;BBa_K336102;BBa_K336103;BBa_K336104;BBa_K336105,"Life Design: Fine Clothing, Color Housing and Delicious Food by using E. coli
","Our team theme is 'Life Design.' We make our life comfortable by following three projects. [E. coli Fiber Project - Fine Clothing] Bacteria cellulose is very useful material. People try to get bacteria cellulose. But it is high cost and low efficiency. Aim of our project is to make low cost and high efficiency cellulose factories where E.coli works! [E. coli Pattern Formation Project - Color Housing] Give an experimental proof of Turing pattern. We use two kinds of E. coli and make various patterns! The patterns are dynamic and stereoscopic!? [E. coli Rice Master Project - Delicious Food] Japanese like rice, our staple food. We are particular about the quality of rice. Rice Master of E. coli judges the quality of rice. In future, other kinds of food 'Master' provide us some information about quality of foods.
"
543,Tokyo_Metropolitan,Asia,Japan,Health & Medicine,34,Accepted,2011,http://2011.igem.org/Team:Tokyo_Metropolitan,Collegiate,silver medal,,BBa_K543020;BBa_K543000;BBa_K543001;BBa_K543003;BBa_K543010;BBa_K543011;BBa_K543013;BBa_K543016;BBa_K543030;BBa_K543032,"BeE.coli
","""We propose the project """"BeE.coli"""" as a micro injection system. BeE.coli has the abilities to move fast and target pathogens concentrated area. Getting close to pathogens, it sends the killer gene to them with conjugation. Then pathogens will be killed. To accomplish this project, we planned to add three functions to E.coli. First, expression of the mutant H-NS proteins enables E.coli to move faster. This contributes to increasing the frequency of conjugation. Second function is new taxis for AHL. We make the target bacteria as a model of pathogens, and they produce AHL. BeE.coli goes for the area where high concentrations of AHL that means concentration of target bacteria. Last, BeE.coli kills pathogens by sending the killer gene with the conjugative plasmid. BeE.coli has the anti killer gene repressing the killer gene. In the future, BeE.coli will be useful for medical scenes. ""
"
51,Tokyo_Tech,Asia,Japan,Foundational Research,11,Accepted,2007,http://2007.igem.org/Team:Tokyo_Tech,Collegiate,blocked medal,,BBa_I751100;BBa_I751101;BBa_I751102;BBa_I751103;BBa_I751250;BBa_I751350;BBa_I751200;BBa_I751300;BBa_I751310;BBa_I751000;BBa_I751001;BBa_I751010;BBa_I751011;BBa_I751020;BBa_I751021;BBa_I751111;BBa_I751112;BBa_I751201;BBa_I751301;BBa_I751311;BBa_I751400;BBa_I751401;BBa_I751410;BBa_I751411;BBa_I751500;BBa_I751501;BBa_I751502;BBa_I751900,"-- Not provided yet --
","-- No abstract provided yet --
"
121,Tokyo_Tech,Asia,Japan,,16,Accepted,2008,http://2008.igem.org/Team:Tokyo_Tech,Collegiate,gold medal,,BBa_K121010;BBa_K121017;BBa_K121000;BBa_K121005;BBa_K121006;BBa_K121007;BBa_K121011;BBa_K121012;BBa_K121013;BBa_K121014;BBa_K121015;BBa_K121016;BBa_K121097;BBa_K121098;BBa_K121099;BBa_K121998,"-- Not provided yet --
","-- No abstract provided yet --
"
193,Tokyo_Tech,Asia,Japan,Environment,20,Accepted,2009,http://2009.igem.org/Team:Tokyo_Tech,Collegiate,gold medal,,BBa_K193402;BBa_K193200;BBa_K193201;BBa_K193202;BBa_K193203;BBa_K193204;BBa_K193205;BBa_K193206;BBa_K193207;BBa_K193208;BBa_K193209;BBa_K193210;BBa_K193211;BBa_K193212;BBa_K193400;BBa_K193401;BBa_K193403;teminator is located downstream of the BBa_193402;BBa_K193404;BBa_K193405;BBa_K193406;the coding is the same as BBa_193404 the back bone is changed onto pSB6A1 ;BBa_K193600;BBa_K193603;BBa_K193604,"2009 Space Odyssey: Terraforming of Mars with genetically engineered bacteria
","Have any life forms existed on Mars? If so, what kind of features could they have possessed? Today, the Martian environment is severe for any life to inhabit because of some constrained conditions. For instances, the surface temperature having a range from -80? to 15?, CO2 occupying 95% of the atmosphere and the absence of organic substances on the surface don't allow aerobic organisms or heterotrophic bacteria to grow. Our project objective is to create a genetically engineered iron-oxidizing bacteria surviving on Mars and to establish a new model organism playing an important role to terraform Mars. We engineered Acidithiobacillus ferrooxidans by introducing a synthetic pathway of both Melanin and Anti Freeze Protein with temperature-regulated systems. Anti Freeze Protein contributes to enhance tolerance of cryogenic condition and Melanin to blacken the Martian surface eventually resulting in melt of ice cap and generation of atmosphere and sea. 
"
395,Tokyo_Tech,Asia,Japan,Information Processing,16,Accepted,2010,http://2010.igem.org/Team:Tokyo_Tech,Collegiate,gold medal,Best Information Processing Project,BBa_K395601;BBa_K395008;BBa_K395009;BBa_K395015;BBa_K395020;BBa_K395025;BBa_K395100;BBa_K395101;BBa_K395105;BBa_K395106;BBa_K395107;BBa_K395108;BBa_K395109;BBa_K395110;BBa_K395136;BBa_K395146;BBa_K395160;BBa_K395161;BBa_K395163;BBa_K395164;BBa_K395165;BBa_K395166;BBa_K395170;BBa_K395301;BBa_K395302;BBa_K395303;BBa_K395304;BBa_K395305;BBa_K395306;BBa_K395307;BBa_K395400;BBa_K395401;BBa_K395402;BBa_K395403;BBa_K395404;BBa_K395405;BBa_K395406;BBa_K395407;BBa_K395408;BBa_K395600;BBa_K395603;BBa_K395604;BBa_K395700;BBa_K395701;BBa_K395702;BBa_K395704;BBa_K395706;BBa_K395998;BBa_K395999,"The 'Wolfman' Coli
","Have you heard the legend of 'The Wolfman'? They're ordinary man at daytime, but suddenly transform into a ferocious wolf in the full-moon night.  Our project aim to imitate the character of Wolfman, more specifically, designing two types of E.coli that help each other to survive at daytime, whereas competing at nighttime when cocultured.  Firstly, two cells have different types of antibiotic-resistance, however this expression is repressed in absence of outer stimulation. Two factors of stimulation, cell density and light, are required at once to activate the antibiotic resistance. We took advantage of photoregulation system (Cph1-EnvZ) to make sure downstream promoter is activated with light. This promoter is followed by circuit designed to sense the cell density of its counterpart and activate the counterpart cell's antibiotic-resistant gene.  With this entire system, we could observe the 'Wolfman' Coli in our laboratory working by AND gate of two stimulation.  
"
649,Tokyo_Tech,Asia,Japan,New Application,23,Accepted,2011,http://2011.igem.org/Team:Tokyo_Tech,Collegiate,gold medal,Advance to Championship;Best Model- Asia,BBa_K649205;BBa_K649106;BBa_K649000;BBa_K649100;BBa_K649101;BBa_K649102;BBa_K649107;BBa_K649204;BBa_K649206;BBa_K649207;BBa_K649300;BBa_K649302;BBa_K649400,"Cool down in summer with our rock-paper-scissors game
","""In Japan, summer is terribly hot. To have more pleasant summers, we created a rock-paper-scissors game in which the winner gets a refreshing shower of rain.We make it rain by producing isoprene, which is the base for the creation of condensation nuclei that are used to make rain. As it rains and water evaporates things will cool down by giving away the heat of evaporation to water.To make it even fresher, we also created urea coolers! They are pocket size and contain E. coli-synthetized urea that has been dried. By adding water to them they will cool down as the heat of solution is used to dissolve the urea.The RPS game works based on a genetic randomizer, and we have confirmed this by creating mathematical models of it. We have also optimized the urea and isoprene production by flux analysis. Let's play rock-paper-scissors and make it rain!""
"
934,Tokyo_Tech,Asia,Japan,Information Processing,16,Accepted,2012,http://2012.igem.org/Team:Tokyo_Tech,Collegiate,gold medal,Advance to Championship;Best Information Processing Project,BBa_K934026;BBa_K934016;BBa_K934024;BBa_K934025;BBa_K934027,"""Romeo and Juliet"" by E.coli cell-cell communication
","A love story contains several processes. Two people fall in love and their love burning wildly. However, no forever exists in the world, in most occasions, love will eventually burn to only a pile of ashes of the last remaining wind drift away. In our project, we have recreated the story of ""Romeo & Juliet"" by Shakespeare vividly by two kinds of Escherichia coli. We aim to generate a circuit involving regulatory mechanism of positive feedback rather than commonly-used negative feedback to control the fate of E.coli by signaling between two types of E.coli. 
Besides, Rose represents love. We will challenge to be the first iGEM group ever to synthesize PHA (a kind of bio-plastics) from glucose using the whole PHA gene sequence to represent rose.
"
1139,Tokyo_Tech,Asia,Japan,Information Processing,22,Accepted,2013,http://2013.igem.org/Team:Tokyo_Tech,Collegiate,gold medal,Advance to Championship;Best Information Processing Project- Undergrad,BBa_K1139018;BBa_K1139019;BBa_K1139020;BBa_K1139022;BBa_K1139023;BBa_K1139024;BBa_K1139025;BBa_K1139026;BBa_K1139100;BBa_K1139101;BBa_K1139102;BBa_K1139150;BBa_K1139151;BBa_K1139152;BBa_K1139153;BBa_K1139154;BBa_K1139155;BBa_K1139156;BBa_K1139157;BBa_K1139200,"‘Mutant Ninja. coli’
","	In our project, we propose to create E. coli that mimic some of the qualities of Japan’s ancient ‘ninja’ warrior-spies.
	A ninja must receive and pass on correct information at all times. A mistake will be fatal. We have created a circuit that avoids crosstalk between two signals in cell-to-cell communication, and we are also looking into applications for it.
	Ninjas are also known for their star-shaped ‘shuriken’ throwing knives. Our E. coli ninja has a similar weapon, an M13 phage which it releases to infect other E. coli, injecting plasmid DNA into them. 
	Finally, ninja must harmonize with the natural environment, so their relationship to it is very important. Plant hormones help plants to grow efficiently, and we are attempting to construct a circuit that synthesizes two plant hormones depending on the soil environment.  

"
1529,Tokyo_Tech,Asia,Japan,Information Processing,21,Accepted,2014,http://2014.igem.org/Team:Tokyo_Tech,Collegiate,gold medal,Best Information Processing Project,BBa_K1529311;BBa_K1529321;BBa_K1529250;BBa_K1529251;BBa_K1529997;BBa_K1529000;BBa_K1529001;BBa_K1529002;BBa_K1529003;BBa_K1529010;BBa_K1529011;BBa_K1529012;BBa_K1529013;BBa_K1529020;BBa_K1529021;BBa_K1529030;BBa_K1529080;BBa_K1529100;BBa_K1529101;BBa_K1529102;BBa_K1529103;BBa_K1529104;BBa_K1529105;BBa_K1529106;BBa_K1529110;BBa_K1529111;BBa_K1529112;BBa_K1529113;BBa_K1529120;BBa_K1529121;BBa_K1529122;BBa_K1529123;BBa_K1529130;BBa_K1529131;BBa_K1529150;BBa_K1529151;BBa_K1529199;BBa_K1529200;BBa_K1529201;BBa_K1529202;BBa_K1529230;BBa_K1529235;BBa_K1529240;BBa_K1529241;BBa_K1529242;BBa_K1529243;BBa_K1529252;BBa_K1529263;BBa_K1529264;BBa_K1529265;BBa_K1529267;BBa_K1529268;BBa_K1529270;BBa_K1529271;BBa_K1529290;BBa_K1529291;BBa_K1529292;BBa_K1529293;BBa_K1529300;BBa_K1529310;BBa_K1529320;BBa_K1529430;BBa_K1529431;BBa_K1529432;BBa_K1529567;BBa_K1529568;BBa_K1529777;BBa_K1529787;BBa_K1529789;BBa_K1529923;BBa_K1529948;BBa_K1529950;BBa_K1529951;BBa_K1529952;BBa_K1529953;BBa_K1529955;BBa_K1529958;BBa_K1529959;BBa_K1529972;BBa_K1529973;BBa_K1529978;BBa_K1529987;BBa_K1529996;BBa_K1529998,"Bank E. coli
","  This year, our team Tokyo_Tech designed Escherichia coli which can act like a bank. As everybody knows, bank is a place where we deposit and withdraw money. In order to mimic this system, we made E. coli accumulate and excrete phosphate just like what bank does with money. This ""Bank E. coli"" enables you to deposit and withdraw phosphate any time you like. 
  Additionally, bank has another function as a central bank, which controls the amount of money in the market. We designed a system consisted of three kinds of E. coli: imitating bank, company and customer. In this system, they exchange signal molecules as currency. By using the cell-cell communication, we are trying to make our ""Bank E. coli"" work as a signal molecule stabilizer like a central bank.
"
