Name,Description,Length,part_rating,scores,release_status,twins,sample_status,part_results,use,group,author,date,distribution,filename
BBa_K187226,"rpmB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187227,trxB ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187228,"rpmB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187229,trxB ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187230,"rpmC, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187231,ubiA ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187232,ubiA ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187233,"rpmC, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187234,ubiB ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187235,"rpmD, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187236,ubiB ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187237,ubiC ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187238,"rpmD, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187239,ubiC ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187240,ubiD ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187241,ubiD ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187242,ubiE ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187243,ubiE ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187244,ubiF ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187245,ubiF ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187246,ubiG ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187247,ubiG ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187248,ubiH ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187249,ubiH ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187250,udk ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187251,udk ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187252,"folC, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187253,"folC, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187254,"folD, ORF, forward primer", ,,,Not Released,BBa_K187255,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187255,"folD, ORF, reverse primer", ,,,Not Released,BBa_K187254,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187256,"folE, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187258,"folE, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187259,"folK, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187260,"folK, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187261,"ftsA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187262,"ftsA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187263,"ftsB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187264,"ftsB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187265,"ftsL, ORF, forward", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187266,"ftsL, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187267,"ftsN, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187268,"ftsN, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187269,"ftsQ, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187270,"ftsQ, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187271,"rne ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187272,"rne ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187273,"rnpA ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187274,rnpA ORF Reverse Primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187275,"rpe ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187276,"rpe ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187277,"rplB ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187278,"rplB ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187279,"rplC ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187280,"rplC ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187281,"rplD ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187282,"rplD ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187283,"rplE ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187284,"rplE ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187285,"rplL ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187286,"rplL ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187287,"rplM ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187288,"rplM ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187289,"rplN ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187290,"rplN ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187291,metK ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187292,"metK ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187293,"mnmA ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187294,"mnmA ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187295,"mrdA ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187296,"mrdA ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187297,"mrdB ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187298,"mrdB ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187299,"mreD ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187300,mreD ORF Reverse Primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187301,"msbA ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187302,"msbA ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187303,"mukE ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187304,"mukE ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187305,"murA ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187306,"murA ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187307,"lolA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Alina Ponomarev,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187308,"murB ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187309,"murB ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187310,"murC ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187311,"murC ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187312,"murE ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187313,"murE ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187314,"murG ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187315,"murG ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187316,"lolA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Alina Ponomarev,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187317,"lolB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Alina Ponomarev,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187318,"ispU ORF, Forward Primer", ,,,Not Released,BBa_K187046,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187319,"ispU ORF, Reverse Primer", ,,,Not Released,BBa_K187057,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187320,"lolB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Alina Ponomarev,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187321,"kdsB ORF, Forward Primer", ,,,Not Released,BBa_K187059,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187322,"lolC, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Alina Ponomarev,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187323,"kdsB ORF, Reverse Primer", ,,,Not Released,BBa_K187061,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187324,"kdsC ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187325,"kdsC ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187326,"lolC, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Alina Ponomarev,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187327,"lepB ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187328,"lepB ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187329,"lexA ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187330,"lexA ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187331,"lgt ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187332,"lptB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Alina Ponomarev,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187333,"lgt ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187334,"lnt ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187335,"lptB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Alina Ponomarev,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187336,"lnt ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Stephen Jahns,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187338,"lpxA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Alina Ponomarev,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187340,"lpxA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Alina Ponomarev,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187341,"lpxK, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Alina Ponomarev,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187342,"lpxK, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Alina Ponomarev,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187343,"map, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Alina Ponomarev,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187344,"map, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Alina Ponomarev,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187345,"nadB, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187346,"nadB, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187347,"nadC, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187348,"nadC, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187349,"nadD, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187350,"nadD, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187351,"nadE, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187352,"nadE, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187353,"nrdA, ORF, Forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187354,"nrdA, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187355,"nrdB, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187356,"nrdB, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187357,"nudB, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187358,"nudB, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187359,"nusB, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187360,"nusB, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187361,"obgE, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187362,"obgE, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187363,"orn, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187364,"orn, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187365,pAB_F (A end) USER primer for BioBytes plasmid pAB, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Team Biobytes,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187366,pAB_R (B end) USER primer for BioBytes plasmid pAB, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Team Biobytes,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187367,pBA_F (B end) USER primer for BioBytes plasmid pBA, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Team BioBytes,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187368,pBA_R (A end) USER primer for BioBytes plasmid pBA, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Team Biobytes,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187369,"rpmH, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187370,"rpmH, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187371,"ftsZ, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187372,"gapA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187373,"glmM, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187374,"gltX, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187375,"glyA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187376,"rpsB, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187377,"rpsB, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187378,"rpsC, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
